id,water_level,co2_ppm,soil_moisture,air_temp,air_humidity,door_status,growth_stage,light_status,time_created
906,"NOT EMPTY",1900.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
907,"NOT EMPTY",1897.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
908,"NOT EMPTY",1877.00,MOIST,23.00,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
909,"NOT EMPTY",1555.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
910,"NOT EMPTY",1251.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
911,"NOT EMPTY",1122.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
912,"NOT EMPTY",1457.00,MOIST,22.90,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
913,"NOT EMPTY",1650.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
914,"NOT EMPTY",1661.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
915,"NOT EMPTY",1625.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
916,"NOT EMPTY",1445.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
917,"NOT EMPTY",1304.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
918,"NOT EMPTY",1194.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
919,"NOT EMPTY",1132.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
920,"NOT EMPTY",1102.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
921,"NOT EMPTY",1073.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
922,"NOT EMPTY",1040.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
923,"NOT EMPTY",1012.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
924,"NOT EMPTY",1000.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
925,"NOT EMPTY",994.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
926,"NOT EMPTY",985.00,MOIST,22.80,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
927,"NOT EMPTY",981.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
928,"NOT EMPTY",1205.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
929,"NOT EMPTY",1472.00,MOIST,22.80,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
930,"NOT EMPTY",1584.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
931,"NOT EMPTY",1620.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
932,"NOT EMPTY",1598.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
933,"NOT EMPTY",1494.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
934,"NOT EMPTY",1303.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
935,"NOT EMPTY",1224.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
936,"NOT EMPTY",1151.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
937,"NOT EMPTY",1340.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
938,"NOT EMPTY",1755.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
939,"NOT EMPTY",1879.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
940,"NOT EMPTY",1895.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
941,"NOT EMPTY",1896.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
942,"NOT EMPTY",1901.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
943,"NOT EMPTY",1912.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
944,"NOT EMPTY",1925.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
945,"NOT EMPTY",1931.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
946,"NOT EMPTY",1932.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
947,"NOT EMPTY",1933.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
948,"NOT EMPTY",1917.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
949,"NOT EMPTY",1665.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
950,"NOT EMPTY",1484.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
951,"NOT EMPTY",1361.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
952,"NOT EMPTY",1252.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
953,"NOT EMPTY",1174.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
954,"NOT EMPTY",1575.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
955,"NOT EMPTY",1792.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
956,"NOT EMPTY",1669.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
957,"NOT EMPTY",1495.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
958,"NOT EMPTY",1358.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
959,"NOT EMPTY",1228.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
960,"NOT EMPTY",1150.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
961,"NOT EMPTY",1110.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
962,"NOT EMPTY",1066.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
963,"NOT EMPTY",1038.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
964,"NOT EMPTY",1004.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
965,"NOT EMPTY",976.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
966,"NOT EMPTY",976.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
967,"NOT EMPTY",965.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
968,"NOT EMPTY",1214.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
969,"NOT EMPTY",1620.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
970,"NOT EMPTY",1669.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
971,"NOT EMPTY",1608.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
972,"NOT EMPTY",1450.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
973,"NOT EMPTY",1302.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
974,"NOT EMPTY",1212.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
975,"NOT EMPTY",1134.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
976,"NOT EMPTY",1402.00,MOIST,22.90,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
977,"NOT EMPTY",1709.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
978,"NOT EMPTY",1856.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
979,"NOT EMPTY",1883.00,MOIST,22.90,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
980,"NOT EMPTY",1919.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
981,"NOT EMPTY",1933.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
982,"NOT EMPTY",1945.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
983,"NOT EMPTY",1947.00,MOIST,23.00,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
984,"NOT EMPTY",1947.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
985,"NOT EMPTY",1942.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
986,"NOT EMPTY",1939.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
987,"NOT EMPTY",1936.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
988,"NOT EMPTY",1923.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
989,"NOT EMPTY",1693.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
990,"NOT EMPTY",1459.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
991,"NOT EMPTY",1300.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
992,"NOT EMPTY",1225.00,MOIST,23.10,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
993,"NOT EMPTY",1120.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
994,"NOT EMPTY",1150.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
995,"NOT EMPTY",1221.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
996,"NOT EMPTY",1275.00,MOIST,23.00,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
997,"NOT EMPTY",1387.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
998,"NOT EMPTY",1511.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
999,"NOT EMPTY",1552.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1000,"NOT EMPTY",1556.00,MOIST,23.10,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1001,"NOT EMPTY",1557.00,MOIST,23.20,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1002,"NOT EMPTY",1554.00,MOIST,23.20,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1003,"NOT EMPTY",1550.00,MOIST,23.20,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1004,"NOT EMPTY",1548.00,MOIST,23.30,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1005,"NOT EMPTY",1549.00,MOIST,23.30,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1006,"NOT EMPTY",1550.00,MOIST,23.30,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1007,"NOT EMPTY",1550.00,MOIST,23.30,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1008,"NOT EMPTY",1535.00,MOIST,23.30,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1009,"NOT EMPTY",1455.00,MOIST,23.30,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1010,"NOT EMPTY",1329.00,MOIST,23.20,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1011,"NOT EMPTY",1156.00,MOIST,23.20,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1012,"NOT EMPTY",1172.00,MOIST,23.20,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1013,"NOT EMPTY",1490.00,MOIST,23.10,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1014,"NOT EMPTY",1559.00,MOIST,23.10,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1015,"NOT EMPTY",1484.00,MOIST,23.20,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1016,"NOT EMPTY",1402.00,MOIST,23.20,0.00,CLOSED,Vegetative,ON,"2018-07-27 12:22:20.795478"
1017,"NOT EMPTY",1248.00,MOIST,23.20,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1018,"NOT EMPTY",1039.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1019,"NOT EMPTY",896.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1020,"NOT EMPTY",864.00,MOIST,23.10,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1021,"NOT EMPTY",857.00,MOIST,23.00,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1022,"NOT EMPTY",856.00,MOIST,23.00,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1023,"NOT EMPTY",855.00,MOIST,22.90,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1024,"NOT EMPTY",852.00,MOIST,22.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1025,"NOT EMPTY",853.00,MOIST,22.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1026,"NOT EMPTY",857.00,MOIST,22.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1027,"NOT EMPTY",861.00,MOIST,22.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1028,"NOT EMPTY",867.00,MOIST,22.70,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1029,"NOT EMPTY",870.00,MOIST,22.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1030,"NOT EMPTY",867.00,MOIST,22.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1031,"NOT EMPTY",870.00,MOIST,22.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1032,"NOT EMPTY",867.00,MOIST,22.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1033,"NOT EMPTY",868.00,MOIST,22.60,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1034,"NOT EMPTY",865.00,MOIST,22.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1035,"NOT EMPTY",865.00,MOIST,22.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1036,"NOT EMPTY",864.00,MOIST,22.50,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1037,"NOT EMPTY",865.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1038,"NOT EMPTY",869.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1039,"NOT EMPTY",867.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1040,"NOT EMPTY",867.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1041,"NOT EMPTY",879.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1042,"NOT EMPTY",878.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1043,"NOT EMPTY",871.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1044,"NOT EMPTY",870.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1045,"NOT EMPTY",870.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1046,"NOT EMPTY",868.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1047,"NOT EMPTY",868.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1048,"NOT EMPTY",866.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1049,"NOT EMPTY",865.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1050,"NOT EMPTY",868.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1051,"NOT EMPTY",868.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1052,"NOT EMPTY",867.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1053,"NOT EMPTY",868.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1054,"NOT EMPTY",868.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1055,"NOT EMPTY",872.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1056,"NOT EMPTY",961.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1057,"NOT EMPTY",1009.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1058,"NOT EMPTY",927.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1059,"NOT EMPTY",906.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1060,"NOT EMPTY",893.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1061,"NOT EMPTY",882.00,MOIST,22.50,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1062,"NOT EMPTY",874.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1063,"NOT EMPTY",870.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1064,"NOT EMPTY",861.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1065,"NOT EMPTY",863.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1066,"NOT EMPTY",873.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1067,"NOT EMPTY",887.00,MOIST,22.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1068,"NOT EMPTY",882.00,MOIST,22.40,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1069,"NOT EMPTY",880.00,MOIST,22.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1070,"NOT EMPTY",877.00,MOIST,22.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1071,"NOT EMPTY",874.00,MOIST,22.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1072,"NOT EMPTY",880.00,MOIST,22.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1073,"NOT EMPTY",880.00,MOIST,22.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1074,"NOT EMPTY",879.00,MOIST,22.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1075,"NOT EMPTY",873.00,MOIST,22.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1076,"NOT EMPTY",867.00,MOIST,22.30,0.00,OPEN,Fruition,ON,"2018-07-27 12:22:20.795478"
1077,"NOT EMPTY",863.00,MOIST,22.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1078,"NOT EMPTY",859.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1079,"NOT EMPTY",859.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1080,"NOT EMPTY",859.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1081,"NOT EMPTY",868.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1082,"NOT EMPTY",874.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1083,"NOT EMPTY",874.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1084,"NOT EMPTY",874.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1085,"NOT EMPTY",872.00,MOIST,22.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1086,"NOT EMPTY",871.00,MOIST,22.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1087,"NOT EMPTY",871.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1088,"NOT EMPTY",871.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1089,"NOT EMPTY",869.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1090,"NOT EMPTY",869.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1091,"NOT EMPTY",869.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1092,"NOT EMPTY",869.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1093,"NOT EMPTY",870.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1094,"NOT EMPTY",869.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1095,"NOT EMPTY",870.00,MOIST,22.30,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1096,"NOT EMPTY",872.00,MOIST,22.40,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1097,"NOT EMPTY",873.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1098,"NOT EMPTY",875.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1099,"NOT EMPTY",874.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1100,"NOT EMPTY",875.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1101,"NOT EMPTY",874.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1102,"NOT EMPTY",875.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1103,"NOT EMPTY",873.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1104,"NOT EMPTY",872.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1105,"NOT EMPTY",872.00,MOIST,22.40,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1106,"NOT EMPTY",872.00,MOIST,22.30,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1107,"NOT EMPTY",870.00,MOIST,22.30,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1108,"NOT EMPTY",876.00,MOIST,22.30,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1109,"NOT EMPTY",1451.00,MOIST,22.30,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1110,"NOT EMPTY",1357.00,MOIST,22.30,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1111,"NOT EMPTY",1319.00,MOIST,22.30,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1112,"NOT EMPTY",1353.00,MOIST,22.40,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1113,"NOT EMPTY",1360.00,MOIST,22.40,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1114,"NOT EMPTY",1349.00,MOIST,22.40,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1115,"NOT EMPTY",1338.00,MOIST,22.50,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1116,"NOT EMPTY",1330.00,MOIST,22.50,0.00,CLOSED,Fruition,ON,"2018-07-27 12:22:20.795478"
1117,"NOT EMPTY",1326.00,MOIST,22.50,0.00,CLOSED,Night,OFF,"2018-07-27 12:22:20.795478"
1118,"NOT EMPTY",1319.00,MOIST,22.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1119,"NOT EMPTY",1301.00,MOIST,22.60,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1120,"NOT EMPTY",1238.00,MOIST,22.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1121,"NOT EMPTY",1102.00,MOIST,22.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1122,"NOT EMPTY",966.00,MOIST,22.70,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1123,"NOT EMPTY",920.00,MOIST,22.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1124,"NOT EMPTY",906.00,MOIST,22.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1125,"NOT EMPTY",898.00,MOIST,22.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1126,"NOT EMPTY",892.00,MOIST,22.80,0.00,OPEN,Night,OFF,"2018-07-27 12:22:20.795478"
1127,"NOT EMPTY",891.00,MOIST,22.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1128,"NOT EMPTY",891.00,MOIST,22.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1129,"NOT EMPTY",891.00,MOIST,22.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1130,"NOT EMPTY",888.00,MOIST,22.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1131,"NOT EMPTY",887.00,MOIST,22.80,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
1132,"NOT EMPTY",903.00,MOIST,22.90,0.00,OPEN,Vegetative,ON,"2018-07-27 12:22:20.795478"
